compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
0.608,uint8_t,10,bosenelson,1,1,256,17.375263,17.426459,20.510227,16.974820,20.085577,17.787550,17.687788,0.140243,0.139695
0.621,uint8_t,10,bosenelson,1,2,256,16.061809,16.072557,18.127061,15.572978,16.711248,16.472554,16.367193,0.070587,0.070311
0.588,uint8_t,10,bosenelson,2,0,256,16.233090,16.247700,18.164651,15.295650,17.240140,16.806797,16.630647,0.109046,0.108620
0.596,uint8_t,10,bosenelson,2,1,256,14.744467,14.779141,16.753501,14.407425,16.508775,15.130131,15.017835,0.074614,0.074323
0.605,uint8_t,10,bosenelson,2,2,256,16.425863,16.454337,18.597912,15.771468,18.204264,16.825050,16.725772,0.094481,0.094112
0.588,uint8_t,11,bitonic,1,0,256,15.918551,15.935277,17.226406,15.347569,16.420537,16.223847,16.151091,0.038002,0.037853
0.594,uint8_t,11,bitonic,1,1,256,15.546645,15.559933,17.268948,15.086342,16.447716,15.853353,15.782521,0.049530,0.049336
0.599,uint8_t,11,bitonic,1,2,256,16.482631,16.481788,17.340907,15.768151,17.055202,16.801794,16.704685,0.034361,0.034227
0.579,uint8_t,11,bitonic,2,0,256,14.128009,14.147567,16.723502,13.436108,15.388820,14.586456,14.448773,0.113383,0.112940
0.591,uint8_t,11,bitonic,2,1,256,14.626496,14.637270,16.761043,13.737647,15.439282,15.238407,15.092192,0.142845,0.142287
0.594,uint8_t,11,bitonic,2,2,256,14.042246,14.072247,15.133145,13.473329,14.905224,14.554429,14.437805,0.081879,0.081559
0.581,uint8_t,11,oddeven,1,0,256,15.457543,15.490102,18.624706,14.928334,17.089466,15.760039,15.705666,0.088981,0.088633
0.61,uint8_t,11,oddeven,1,1,256,16.010247,16.063329,18.849412,15.699165,16.836993,16.456255,16.332987,0.086671,0.086333
0.624,uint8_t,11,oddeven,1,2,256,15.500985,15.503782,17.545466,14.906303,16.140207,15.831019,15.715782,0.057442,0.057218
0.571,uint8_t,11,oddeven,2,0,256,14.631763,14.641133,15.914236,13.963192,15.490257,15.121099,15.016233,0.088248,0.087903
0.58,uint8_t,11,oddeven,2,1,256,14.600134,14.618526,17.315466,13.696362,15.548772,15.154931,15.024925,0.135328,0.134800
0.608,uint8_t,11,oddeven,2,2,256,13.404837,13.419444,14.518386,12.692202,14.208474,13.926334,13.840987,0.098936,0.098550
0.583,uint8_t,11,batcher,1,0,256,16.402434,16.417848,18.598747,15.686868,16.861435,16.693973,16.629554,0.050888,0.050689
0.607,uint8_t,11,batcher,1,1,256,16.529591,16.554332,17.821933,16.103630,17.231871,16.934397,16.843478,0.057120,0.056897
0.601,uint8_t,11,batcher,1,2,256,16.506213,16.537140,17.989168,16.078523,17.495131,16.930907,16.808853,0.062183,0.061940
0.581,uint8_t,11,batcher,2,0,256,14.543254,14.557557,16.197256,13.925323,15.363770,14.985467,14.905670,0.085562,0.085228
0.578,uint8_t,11,batcher,2,1,256,13.168499,13.204032,16.125393,12.568447,13.987027,13.774637,13.650336,0.144939,0.144373
0.586,uint8_t,11,batcher,2,2,256,14.558325,14.578313,16.611902,13.925615,15.462864,15.129969,14.960017,0.113840,0.113396
0.621,uint8_t,11,balanced,1,0,256,17.094427,17.124665,18.092063,16.567055,17.760580,17.490609,17.413179,0.051465,0.051264
0.613,uint8_t,11,balanced,1,1,256,15.450553,15.506939,17.671344,15.251020,16.745126,15.862885,15.696399,0.067939,0.067674
0.629,uint8_t,11,balanced,1,2,256,17.136942,17.158865,18.544455,16.659699,18.159724,17.539794,17.378825,0.052774,0.052568
0.598,uint8_t,11,balanced,2,0,256,16.303107,16.354285,18.613194,15.764288,17.274355,16.893841,16.731021,0.100387,0.099995
0.617,uint8_t,11,balanced,2,1,256,15.087108,15.116888,17.215858,14.828216,15.877779,15.400748,15.267468,0.041978,0.041814
0.613,uint8_t,11,balanced,2,2,256,16.249812,16.238462,17.830785,15.293953,17.048069,16.828606,16.645011,0.136621,0.136087
0.608,uint8_t,11,bosenelson,1,0,256,17.575862,17.590952,19.338191,16.945919,18.706058,17.894628,17.807201,0.069557,0.069286
0.61,uint8_t,11,bosenelson,1,1,256,18.933723,18.949403,21.301780,18.580009,19.548279,19.208824,19.113138,0.056888,0.056666
0.628,uint8_t,11,bosenelson,1,2,256,17.466290,17.503775,19.359448,16.978002,18.919626,17.828082,17.743701,0.068131,0.067865
0.591,uint8_t,11,bosenelson,2,0,256,16.716322,16.749095,17.794910,16.021476,17.315806,17.186764,17.055903,0.053475,0.053266
0.594,uint8_t,11,bosenelson,2,1,256,16.873265,16.887233,18.002902,16.044392,17.736145,17.283546,17.151649,0.057190,0.056966
0.612,uint8_t,11,bosenelson,2,2,256,16.654129,16.683577,18.393733,15.858620,17.689754,17.179246,17.023338,0.086690,0.086351
0.58,uint8_t,12,bitonic,1,0,256,16.073821,16.081354,16.727471,15.772015,16.475001,16.344238,16.291084,0.023234,0.023143
0.597,uint8_t,12,bitonic,1,1,256,16.008161,16.028068,18.399014,15.632714,17.113764,16.286809,16.221580,0.054225,0.054013
0.594,uint8_t,12,bitonic,1,2,256,16.511008,16.528932,17.719477,15.839478,17.101686,16.901234,16.789261,0.044370,0.044197
0.601,uint8_t,12,bitonic,2,0,256,13.289594,13.328563,15.104812,12.669034,14.409631,13.863632,13.759626,0.108569,0.108145
0.597,uint8_t,12,bitonic,2,1,256,14.510183,14.522834,15.940538,13.549363,15.438123,14.968259,14.881450,0.088299,0.087954
0.591,uint8_t,12,bitonic,2,2,256,14.560579,14.585448,16.765817,13.836914,16.231455,15.028206,14.918011,0.108814,0.108389
0.575,uint8_t,12,oddeven,1,0,256,15.899821,15.922831,18.768044,15.410666,16.667540,16.205049,16.113173,0.065580,0.065324
0.585,uint8_t,12,oddeven,1,1,256,16.530097,16.570868,19.869839,15.990088,17.302755,16.948744,16.833125,0.117754,0.117294
0.621,uint8_t,12,oddeven,1,2,256,15.945770,15.991575,19.530980,15.327848,17.377402,16.341252,16.235301,0.126286,0.125793
0.601,uint8_t,12,oddeven,2,0,256,14.597794,14.611639,16.956963,13.912264,15.413654,15.010845,14.918856,0.081789,0.081470
0.602,uint8_t,12,oddeven,2,1,256,14.533520,14.564976,16.681289,13.962743,15.351485,15.012003,14.920662,0.092574,0.092212
0.6,uint8_t,12,oddeven,2,2,256,14.120278,14.117812,15.644297,13.473465,15.421688,14.605331,14.464887,0.086253,0.085916
0.567,uint8_t,12,batcher,1,0,256,16.003954,16.024168,17.198566,15.600854,16.635019,16.397161,16.312550,0.048911,0.048720
0.597,uint8_t,12,batcher,1,1,256,15.700368,15.706290,17.653250,15.060343,16.269304,16.007787,15.890143,0.044140,0.043968
0.604,uint8_t,12,batcher,1,2,256,15.159983,15.184159,17.119800,14.578354,16.382068,15.505379,15.400706,0.060164,0.059929
0.584,uint8_t,12,batcher,2,0,256,14.413768,14.434049,15.339749,13.676313,15.186901,14.972161,14.849965,0.093032,0.092668
0.584,uint8_t,12,batcher,2,1,256,14.268178,14.288510,16.238671,13.569608,14.963430,14.756151,14.667847,0.107049,0.106631
0.603,uint8_t,12,batcher,2,2,256,13.146575,13.180596,14.023344,12.355784,13.952485,13.835288,13.691526,0.137618,0.137081
0.602,uint8_t,12,balanced,1,0,256,17.161654,17.169363,18.491549,16.525421,17.881112,17.634060,17.452764,0.059678,0.059445
0.615,uint8_t,12,balanced,1,1,256,15.622695,15.687021,19.503283,15.364976,16.742848,16.062427,15.883314,0.147970,0.147392
0.628,uint8_t,12,balanced,1,2,256,16.981215,17.018469,20.114685,16.361969,17.992685,17.555743,17.376817,0.120185,0.119716
0.622,uint8_t,12,balanced,2,0,256,15.091016,15.145682,16.968948,14.810909,16.309924,15.570115,15.406267,0.066093,0.065835
0.62,uint8_t,12,balanced,2,1,256,16.368852,16.385188,17.495596,15.625631,17.105604,16.845796,16.719034,0.072103,0.071821
0.615,uint8_t,12,balanced,2,2,256,15.065586,15.097675,16.133374,14.844096,15.621782,15.395929,15.283547,0.025290,0.025191
0.614,uint8_t,12,bosenelson,1,0,256,17.576949,17.610210,20.626822,16.989843,18.822168,17.879180,17.822468,0.108229,0.107807
0.618,uint8_t,12,bosenelson,1,1,256,18.780579,18.858478,21.699888,18.353012,21.525186,19.286270,19.160900,0.158906,0.158285
0.61,uint8_t,12,bosenelson,1,2,256,18.890642,18.929906,21.032601,18.396481,20.210678,19.193098,19.111624,0.068050,0.067784
0.588,uint8_t,12,bosenelson,2,0,256,16.728376,16.723936,18.218070,16.168756,17.254306,17.034145,16.948573,0.043304,0.043135
0.611,uint8_t,12,bosenelson,2,1,256,16.752819,16.770035,18.959481,16.307212,17.838474,17.197358,17.034042,0.075838,0.075542
0.637,uint8_t,12,bosenelson,2,2,256,16.707039,16.825186,19.867177,16.304205,19.089573,17.950246,17.160312,0.235355,0.234435
0.584,uint8_t,13,bitonic,1,0,256,15.747640,15.757779,16.990477,15.307605,16.831442,16.025501,15.942825,0.042355,0.042189
0.605,uint8_t,13,bitonic,1,1,256,16.973778,16.990460,18.046393,16.629570,17.492854,17.328490,17.206365,0.034559,0.034424
0.6,uint8_t,13,bitonic,1,2,256,16.948529,16.971481,19.398522,16.365990,17.512255,17.261584,17.156912,0.072981,0.072696
0.578,uint8_t,13,bitonic,2,0,256,14.556836,14.665520,19.000050,13.838140,17.443095,15.361965,15.097127,0.318668,0.317423
0.644,uint8_t,13,bitonic,2,1,256,13.637020,13.714100,16.439366,12.908498,15.570902,14.436233,14.155585,0.159895,0.159271
0.604,uint8_t,13,bitonic,2,2,256,13.986397,14.058676,16.402110,13.529325,15.183451,14.574917,14.465951,0.106662,0.106245
0.608,uint8_t,13,oddeven,1,0,256,16.107489,16.204762,19.373663,15.384429,18.523724,16.922565,16.459450,0.208714,0.207899
0.612,uint8_t,13,oddeven,1,1,256,17.196977,17.230755,18.987751,16.751746,18.101461,17.659325,17.528394,0.062323,0.062079
0.606,uint8_t,13,oddeven,1,2,256,15.909768,15.935162,17.825785,15.227674,17.332214,16.188189,16.110913,0.062292,0.062048
0.598,uint8_t,13,oddeven,2,0,256,13.562254,13.572651,15.197837,13.020756,14.080459,13.862183,13.799730,0.040822,0.040663
0.608,uint8_t,13,oddeven,2,1,256,14.073596,14.096368,15.433723,13.652740,14.785437,14.525463,14.376403,0.053199,0.052991
0.617,uint8_t,13,oddeven,2,2,256,14.458837,14.496926,16.481379,13.968036,15.050439,14.879236,14.779623,0.065323,0.065068
0.58,uint8_t,13,batcher,1,0,256,15.967882,16.002755,18.968361,15.616074,17.427678,16.313679,16.205909,0.110928,0.110495
0.589,uint8_t,13,batcher,1,1,256,17.161954,17.172402,17.889209,16.484963,17.592680,17.470476,17.396683,0.031524,0.031401
0.586,uint8_t,13,batcher,1,2,256,17.155670,17.177447,18.788403,16.633373,18.615807,17.340600,17.297225,0.050730,0.050532
0.591,uint8_t,13,batcher,2,0,256,13.934353,13.954800,14.762470,13.424836,14.544821,14.268714,14.194973,0.035997,0.035856
0.588,uint8_t,13,batcher,2,1,256,13.997533,14.022530,14.804489,13.599969,14.597328,14.363738,14.296886,0.044222,0.044049
0.584,uint8_t,13,batcher,2,2,256,13.536361,13.559593,14.762732,13.107300,14.584928,13.913775,13.812227,0.049507,0.049314
0.646,uint8_t,13,balanced,1,0,256,16.464547,16.488340,19.033316,15.858567,17.620096,16.861314,16.733182,0.081740,0.081420
0.638,uint8_t,13,balanced,1,1,256,16.558431,16.600224,18.889874,16.106929,17.860193,17.024599,16.868766,0.086765,0.086426
0.613,uint8_t,13,balanced,1,2,256,17.186897,17.182445,19.458598,16.689690,17.952491,17.503954,17.430931,0.066030,0.065772
0.611,uint8_t,13,balanced,2,0,256,20.570110,20.590911,21.690008,19.848352,21.270306,21.081660,20.973140,0.084043,0.083714
0.626,uint8_t,13,balanced,2,1,256,18.768749,18.813029,21.074908,18.213137,20.023890,19.318274,19.170527,0.113142,0.112700
0.666,uint8_t,13,balanced,2,2,256,19.169869,19.160067,20.636179,17.137033,19.998740,19.679532,19.543272,0.122658,0.122179
0.639,uint8_t,13,bosenelson,1,0,256,20.761910,20.759544,21.703884,20.428804,21.443715,20.883141,20.858846,0.016138,0.016075
0.642,uint8_t,13,bosenelson,1,1,256,20.321579,20.358373,21.698029,19.827829,21.343731,20.596263,20.481124,0.032008,0.031883
0.675,uint8_t,13,bosenelson,1,2,256,19.622387,19.649820,21.281374,19.215487,20.716658,19.990159,19.906816,0.057803,0.057577
0.609,uint8_t,13,bosenelson,2,0,256,18.337109,18.337399,19.356718,17.508753,19.057741,18.811422,18.683777,0.076499,0.076200
0.656,uint8_t,13,bosenelson,2,1,256,18.979008,18.997353,20.050219,18.416849,19.512826,19.442699,19.305101,0.059182,0.058951
0.655,uint8_t,13,bosenelson,2,2,256,18.914428,18.936624,20.679761,18.314034,19.928037,19.389956,19.278980,0.081761,0.081442
0.615,uint8_t,14,bitonic,1,0,256,16.452678,16.490021,19.158663,15.999603,17.397816,16.827625,16.694034,0.066918,0.066657
0.632,uint8_t,14,bitonic,1,1,256,16.457546,16.469653,17.429181,16.014514,16.891788,16.714983,16.677731,0.026764,0.026660
0.604,uint8_t,14,bitonic,1,2,256,17.087108,16.892920,19.634666,15.301847,18.027208,17.313261,17.252825,0.294653,0.293502
0.63,uint8_t,14,bitonic,2,0,256,13.821940,13.877056,15.370986,13.169847,15.079406,14.508816,14.354988,0.133960,0.133437
0.619,uint8_t,14,bitonic,2,1,256,14.429840,14.462185,15.940371,14.138698,15.149627,14.775332,14.656507,0.037964,0.037816
0.598,uint8_t,14,bitonic,2,2,256,13.943558,13.965350,15.003386,13.546521,14.799702,14.347763,14.191332,0.044813,0.044638
0.604,uint8_t,14,oddeven,1,0,256,16.531614,16.575266,19.217631,16.016650,18.703709,16.944537,16.789081,0.103008,0.102605
0.597,uint8_t,14,oddeven,1,1,256,16.075085,16.115397,18.670178,15.717259,17.358789,16.481853,16.332999,0.081929,0.081609
0.588,uint8_t,14,oddeven,1,2,256,16.539646,16.541132,18.015861,16.065015,17.235492,16.867880,16.774273,0.049058,0.048867
0.609,uint8_t,14,oddeven,2,0,256,13.926764,13.950289,15.046290,13.507690,14.605498,14.286996,14.161131,0.044823,0.044648
0.586,uint8_t,14,oddeven,2,1,256,13.645496,13.658937,14.979855,13.224672,14.323025,13.981035,13.910215,0.046277,0.046097
0.601,uint8_t,14,oddeven,2,2,256,14.429078,14.433889,15.613723,13.601619,15.060332,14.801468,14.712772,0.056925,0.056702
0.575,uint8_t,14,batcher,1,0,256,17.139945,17.151259,18.322595,16.631227,17.631603,17.354151,17.299664,0.023749,0.023656
0.621,uint8_t,14,batcher,1,1,256,16.496078,16.513185,17.942399,16.051829,17.244535,16.814736,16.712892,0.039693,0.039538
0.608,uint8_t,14,batcher,1,2,256,17.155385,17.174659,19.507277,16.894806,19.166610,17.332314,17.292709,0.067235,0.066972
0.572,uint8_t,14,batcher,2,0,256,14.425767,14.453783,16.498767,14.110834,15.325193,14.753922,14.653197,0.047235,0.047051
0.605,uint8_t,14,batcher,2,1,256,14.406250,14.415080,16.361073,14.001637,14.900311,14.634698,14.584203,0.035401,0.035262
0.606,uint8_t,14,batcher,2,2,256,13.615831,13.641613,16.168127,12.940123,14.962200,14.005104,13.877816,0.079902,0.079590
0.639,uint8_t,14,balanced,1,0,256,16.456410,16.489097,19.468724,15.577609,17.285261,16.916036,16.793130,0.108180,0.107758
0.652,uint8_t,14,balanced,1,1,256,17.516926,17.548198,18.821218,17.263316,18.532497,17.848427,17.717893,0.039222,0.039069
0.659,uint8_t,14,balanced,1,2,256,16.906198,16.927952,18.386999,16.480491,17.655313,17.259376,17.157278,0.046588,0.046406
0.621,uint8_t,14,balanced,2,0,256,20.384160,20.380849,21.405438,19.463322,21.286182,20.862354,20.748848,0.090956,0.090600
0.641,uint8_t,14,balanced,2,1,256,20.418696,20.426730,21.635234,19.615048,21.234668,20.940726,20.782229,0.084696,0.084365
0.622,uint8_t,14,balanced,2,2,256,18.498420,18.537215,19.941686,18.119874,19.574600,19.011788,18.761465,0.059293,0.059061
0.614,uint8_t,14,bosenelson,1,0,256,19.088278,19.133306,21.552708,18.671576,20.281489,19.587215,19.376782,0.081845,0.081526
0.636,uint8_t,14,bosenelson,1,1,256,19.111966,19.149753,22.386857,18.589258,20.803512,19.516972,19.429752,0.113844,0.113399
0.657,uint8_t,14,bosenelson,1,2,256,20.380015,20.426520,23.032175,19.909925,21.675587,20.833746,20.691194,0.093317,0.092953
0.644,uint8_t,14,bosenelson,2,0,256,18.999743,19.008680,20.750459,17.932305,20.028869,19.517177,19.410844,0.123852,0.123368
0.661,uint8_t,14,bosenelson,2,1,256,18.312472,18.327827,20.551924,17.726273,19.596342,18.790934,18.636478,0.102473,0.102073
0.628,uint8_t,14,bosenelson,2,2,256,18.557279,18.816413,23.112430,17.607759,22.605609,20.485341,19.685578,0.940076,0.936403
0.606,uint8_t,15,bitonic,1,0,256,16.287137,16.296652,17.540334,15.837015,16.903436,16.699322,16.580400,0.051971,0.051768
0.624,uint8_t,15,bitonic,1,1,256,15.788192,15.809298,18.217977,15.024617,17.325448,16.112473,15.994904,0.085958,0.085622
0.629,uint8_t,15,bitonic,1,2,256,16.313492,16.330880,17.787298,15.796356,17.337777,16.714954,16.534593,0.052757,0.052551
0.598,uint8_t,15,bitonic,2,0,256,13.707680,13.736437,15.458362,13.219679,14.457295,14.189299,14.057955,0.070599,0.070323
0.602,uint8_t,15,bitonic,2,1,256,13.636175,13.663064,15.677691,13.293467,14.327538,13.897561,13.790540,0.037742,0.037594
0.602,uint8_t,15,bitonic,2,2,256,12.906610,12.919230,14.616351,12.350482,13.921121,13.275760,13.164047,0.067684,0.067420
0.585,uint8_t,15,oddeven,1,0,256,16.121997,16.154354,17.539125,15.733769,17.130683,16.535829,16.394047,0.055519,0.055302
0.625,uint8_t,15,oddeven,1,1,256,17.063010,17.086264,18.235260,16.929514,17.647136,17.243441,17.185975,0.016236,0.016172
0.634,uint8_t,15,oddeven,1,2,256,17.262020,17.278068,18.432299,17.040433,17.899889,17.394334,17.365452,0.018609,0.018536
0.609,uint8_t,15,oddeven,2,0,256,14.367289,14.400652,15.238589,14.222011,15.094336,14.578556,14.537043,0.018156,0.018085
0.631,uint8_t,15,oddeven,2,1,256,14.004311,14.035156,15.302214,13.459690,14.803068,14.454408,14.303044,0.051736,0.051534
0.589,uint8_t,15,oddeven,2,2,256,13.714205,13.738847,15.358767,13.290504,14.689665,14.124607,13.996911,0.053575,0.053366
0.594,uint8_t,15,batcher,1,0,256,16.961912,16.975426,18.002077,16.553131,17.637987,17.286829,17.196641,0.038335,0.038185
0.628,uint8_t,15,batcher,1,1,256,16.919205,16.962091,19.603160,16.516582,18.545692,17.251225,17.145237,0.086972,0.086633
0.592,uint8_t,15,batcher,1,2,256,16.965489,16.981001,18.046889,16.589855,17.486062,17.257310,17.175588,0.033505,0.033375
0.621,uint8_t,15,batcher,2,0,256,14.385784,14.390925,17.098804,13.920976,14.873221,14.725620,14.642512,0.069002,0.068732
0.605,uint8_t,15,batcher,2,1,256,14.395905,14.416289,16.812655,13.930193,14.974351,14.782267,14.695269,0.063289,0.063042
0.624,uint8_t,15,batcher,2,2,256,13.874504,13.889226,14.936684,13.507538,14.573958,14.174786,14.129678,0.038885,0.038733
0.665,uint8_t,15,balanced,1,0,256,17.978996,18.018103,21.344861,17.751780,19.376899,18.192862,18.128161,0.085675,0.085341
0.672,uint8_t,15,balanced,1,1,256,17.915147,17.936261,19.454598,17.681988,18.319413,18.078572,18.035164,0.026061,0.025959
0.674,uint8_t,15,balanced,1,2,256,16.849144,16.894879,19.368251,16.352098,18.142262,17.214908,17.131231,0.093339,0.092974
0.645,uint8_t,15,balanced,2,0,256,20.017021,20.038232,21.484476,19.364873,20.892049,20.450325,20.294327,0.059185,0.058954
0.629,uint8_t,15,balanced,2,1,256,20.648896,20.664455,22.067435,20.159399,21.218554,20.979292,20.884768,0.041113,0.040952
0.671,uint8_t,15,balanced,2,2,256,20.642494,20.662027,21.450479,20.324121,21.221004,20.933920,20.868366,0.027063,0.026957
0.637,uint8_t,15,bosenelson,1,0,256,20.738314,20.773660,23.797929,20.103748,22.752999,21.158404,21.024540,0.119965,0.119496
0.688,uint8_t,15,bosenelson,1,1,256,21.293503,21.290479,23.966679,20.540087,22.180298,21.760271,21.657325,0.136965,0.136430
0.736,uint8_t,15,bosenelson,1,2,256,20.980949,21.028180,24.142873,20.526506,22.792542,21.427244,21.282933,0.109492,0.109064
0.686,uint8_t,15,bosenelson,2,0,256,20.716236,20.728157,22.755998,20.305511,21.475242,20.928391,20.880648,0.042370,0.042205
0.675,uint8_t,15,bosenelson,2,1,256,20.304810,20.329723,22.676381,19.805110,21.398476,20.772261,20.636041,0.089094,0.088746
0.667,uint8_t,15,bosenelson,2,2,256,20.338563,20.342563,20.946009,19.832761,20.939156,20.702988,20.592061,0.039904,0.039749
0.635,uint8_t,16,bitonic,1,0,256,16.507045,16.515652,17.896188,16.158668,17.089046,16.657387,16.622303,0.022010,0.021924
0.641,uint8_t,16,bitonic,1,1,256,15.302177,15.302414,16.109317,15.126321,15.756530,15.421530,15.371414,0.009118,0.009083
0.593,uint8_t,16,bitonic,1,2,256,14.889724,14.893299,15.889252,14.513577,15.337185,15.146791,15.089234,0.027542,0.027434
0.614,uint8_t,16,bitonic,2,0,256,13.154822,13.167754,15.291681,12.626581,13.835255,13.298965,13.257371,0.033474,0.033344
0.639,uint8_t,16,bitonic,2,1,256,12.659121,12.656669,14.626891,12.114176,13.260659,13.012724,12.904510,0.064572,0.064320
0.622,uint8_t,16,bitonic,2,2,256,12.384958,12.383406,13.369120,11.753487,12.951099,12.650764,12.588036,0.034054,0.033921
0.589,uint8_t,16,oddeven,1,0,256,18.018506,18.049447,21.174594,17.544919,19.438937,18.126083,18.099353,0.089584,0.089234
0.625,uint8_t,16,oddeven,1,1,256,17.088142,17.152597,20.719099,16.806719,20.525296,17.366013,17.272229,0.193373,0.192618
0.645,uint8_t,16,oddeven,1,2,256,16.692411,16.725248,18.251465,16.322727,17.804780,17.045709,16.913618,0.054841,0.054627
0.624,uint8_t,16,oddeven,2,0,256,14.180765,14.199170,16.483828,13.778854,14.633296,14.508501,14.404756,0.050425,0.050228
0.652,uint8_t,16,oddeven,2,1,256,15.059047,15.075178,16.457136,14.732434,16.165265,15.228018,15.158045,0.031503,0.031380
